sequence;now;first;second;third;fourth;fifth
4683;2007/11/0510:44:43.4683;12.5027;undeuxtroisquatrecinq;0304/12/0500:00:00.4682;Y;17027
4684;2007/11/0510:44:43.4684;12.5028;undeuxtroisquatrecinq;0304/12/0500:00:00.4683;Y;17028
4685;2007/11/0510:44:43.4685;12.5029;undeuxtroisquatrecinq;0304/12/0500:00:00.4684;Y;17029
4686;2007/11/0510:44:43.4686;12.5030;undeuxtroisquatrecinq;0304/12/0500:00:00.4685;Y;17030
4687;2007/11/0510:44:43.4687;12.5031;undeuxtroisquatrecinq;0304/12/0500:00:00.4686;Y;17031
4688;2007/11/0510:44:43.4688;12.5032;undeuxtroisquatrecinq;0304/12/0500:00:00.4687;Y;17032
4689;2007/11/0510:44:43.4689;12.5033;undeuxtroisquatrecinq;0304/12/0500:00:00.4688;Y;17033
4690;2007/11/0510:44:43.4690;12.5034;undeuxtroisquatrecinq;0304/12/0500:00:00.4689;Y;17034
4691;2007/11/0510:44:43.4691;12.5035;undeuxtroisquatrecinq;0304/12/0500:00:00.4690;Y;17035
4692;2007/11/0510:44:43.4692;12.5036;undeuxtroisquatrecinq;0304/12/0500:00:00.4691;Y;17036
4693;2007/11/0510:44:43.4693;12.5037;undeuxtroisquatrecinq;0304/12/0500:00:00.4692;Y;17037
4694;2007/11/0510:44:43.4694;12.5038;undeuxtroisquatrecinq;0304/12/0500:00:00.4693;Y;17038
4695;2007/11/0510:44:43.4695;12.5039;undeuxtroisquatrecinq;0304/12/0500:00:00.4694;Y;17039
4696;2007/11/0510:44:43.4696;12.5040;undeuxtroisquatrecinq;0304/12/0500:00:00.4695;Y;17040
4697;2007/11/0510:44:43.4697;12.5041;undeuxtroisquatrecinq;0304/12/0500:00:00.4696;Y;17041
4698;2007/11/0510:44:43.4698;12.5042;undeuxtroisquatrecinq;0304/12/0500:00:00.4697;Y;17042
4699;2007/11/0510:44:43.4699;12.5043;undeuxtroisquatrecinq;0304/12/0500:00:00.4698;Y;17043
4700;2007/11/0510:44:43.4700;12.5044;undeuxtroisquatrecinq;0304/12/0500:00:00.4699;Y;17044
4701;2007/11/0510:44:43.4701;12.5045;undeuxtroisquatrecinq;0304/12/0500:00:00.4700;Y;17045
4702;2007/11/0510:44:43.4702;12.5046;undeuxtroisquatrecinq;0304/12/0500:00:00.4701;Y;17046
4703;2007/11/0510:44:43.4703;12.5047;undeuxtroisquatrecinq;0304/12/0500:00:00.4702;Y;17047
4704;2007/11/0510:44:43.4704;12.5048;undeuxtroisquatrecinq;0304/12/0500:00:00.4703;Y;17048
4705;2007/11/0510:44:43.4705;12.5049;undeuxtroisquatrecinq;0304/12/0500:00:00.4704;Y;17049
4706;2007/11/0510:44:43.4706;12.5050;undeuxtroisquatrecinq;0304/12/0500:00:00.4705;Y;17050
4707;2007/11/0510:44:43.4707;12.5051;undeuxtroisquatrecinq;0304/12/0500:00:00.4706;Y;17051
4708;2007/11/0510:44:43.4708;12.5052;undeuxtroisquatrecinq;0304/12/0500:00:00.4707;Y;17052
4709;2007/11/0510:44:43.4709;12.5053;undeuxtroisquatrecinq;0304/12/0500:00:00.4708;Y;17053
4710;2007/11/0510:44:43.4710;12.5054;undeuxtroisquatrecinq;0304/12/0500:00:00.4709;Y;17054
4711;2007/11/0510:44:43.4711;12.5055;undeuxtroisquatrecinq;0304/12/0500:00:00.4710;Y;17055
4712;2007/11/0510:44:43.4712;12.5056;undeuxtroisquatrecinq;0304/12/0500:00:00.4711;Y;17056
4713;2007/11/0510:44:43.4713;12.5057;undeuxtroisquatrecinq;0304/12/0500:00:00.4712;Y;17057
4714;2007/11/0510:44:43.4714;12.5058;undeuxtroisquatrecinq;0304/12/0500:00:00.4713;Y;17058
4715;2007/11/0510:44:43.4715;12.5059;undeuxtroisquatrecinq;0304/12/0500:00:00.4714;Y;17059
4716;2007/11/0510:44:43.4716;12.5060;undeuxtroisquatrecinq;0304/12/0500:00:00.4715;Y;17060
4717;2007/11/0510:44:43.4717;12.5061;undeuxtroisquatrecinq;0304/12/0500:00:00.4716;Y;17061
4718;2007/11/0510:44:43.4718;12.5062;undeuxtroisquatrecinq;0304/12/0500:00:00.4717;Y;17062
4719;2007/11/0510:44:43.4719;12.5063;undeuxtroisquatrecinq;0304/12/0500:00:00.4718;Y;17063
4720;2007/11/0510:44:43.4720;12.5064;undeuxtroisquatrecinq;0304/12/0500:00:00.4719;Y;17064
4721;2007/11/0510:44:43.4721;12.5065;undeuxtroisquatrecinq;0304/12/0500:00:00.4720;Y;17065
4722;2007/11/0510:44:43.4722;12.5066;undeuxtroisquatrecinq;0304/12/0500:00:00.4721;Y;17066
4723;2007/11/0510:44:43.4723;12.5067;undeuxtroisquatrecinq;0304/12/0500:00:00.4722;Y;17067
4724;2007/11/0510:44:43.4724;12.5068;undeuxtroisquatrecinq;0304/12/0500:00:00.4723;Y;17068
4725;2007/11/0510:44:43.4725;12.5069;undeuxtroisquatrecinq;0304/12/0500:00:00.4724;Y;17069
4726;2007/11/0510:44:43.4726;12.5070;undeuxtroisquatrecinq;0304/12/0500:00:00.4725;Y;17070
4727;2007/11/0510:44:43.4727;12.5071;undeuxtroisquatrecinq;0304/12/0500:00:00.4726;Y;17071
4728;2007/11/0510:44:43.4728;12.5072;undeuxtroisquatrecinq;0304/12/0500:00:00.4727;Y;17072
4729;2007/11/0510:44:43.4729;12.5073;undeuxtroisquatrecinq;0304/12/0500:00:00.4728;Y;17073
4730;2007/11/0510:44:43.4730;12.5074;undeuxtroisquatrecinq;0304/12/0500:00:00.4729;Y;17074
4731;2007/11/0510:44:43.4731;12.5075;undeuxtroisquatrecinq;0304/12/0500:00:00.4730;Y;17075
4732;2007/11/0510:44:43.4732;12.5076;undeuxtroisquatrecinq;0304/12/0500:00:00.4731;Y;17076
4733;2007/11/0510:44:43.4733;12.5077;undeuxtroisquatrecinq;0304/12/0500:00:00.4732;Y;17077
4734;2007/11/0510:44:43.4734;12.5078;undeuxtroisquatrecinq;0304/12/0500:00:00.4733;Y;17078
4735;2007/11/0510:44:43.4735;12.5079;undeuxtroisquatrecinq;0304/12/0500:00:00.4734;Y;17079
4736;2007/11/0510:44:43.4736;12.5080;undeuxtroisquatrecinq;0304/12/0500:00:00.4735;Y;17080
4737;2007/11/0510:44:43.4737;12.5081;undeuxtroisquatrecinq;0304/12/0500:00:00.4736;Y;17081
4738;2007/11/0510:44:43.4738;12.5082;undeuxtroisquatrecinq;0304/12/0500:00:00.4737;Y;17082
4739;2007/11/0510:44:43.4739;12.5083;undeuxtroisquatrecinq;0304/12/0500:00:00.4738;Y;17083
4740;2007/11/0510:44:43.4740;12.5084;undeuxtroisquatrecinq;0304/12/0500:00:00.4739;Y;17084
4741;2007/11/0510:44:43.4741;12.5085;undeuxtroisquatrecinq;0304/12/0500:00:00.4740;Y;17085
4742;2007/11/0510:44:43.4742;12.5086;undeuxtroisquatrecinq;0304/12/0500:00:00.4741;Y;17086
4743;2007/11/0510:44:43.4743;12.5087;undeuxtroisquatrecinq;0304/12/0500:00:00.4742;Y;17087
4744;2007/11/0510:44:43.4744;12.5088;undeuxtroisquatrecinq;0304/12/0500:00:00.4743;Y;17088
4745;2007/11/0510:44:43.4745;12.5089;undeuxtroisquatrecinq;0304/12/0500:00:00.4744;Y;17089
4746;2007/11/0510:44:43.4746;12.5090;undeuxtroisquatrecinq;0304/12/0500:00:00.4745;Y;17090
4747;2007/11/0510:44:43.4747;12.5091;undeuxtroisquatrecinq;0304/12/0500:00:00.4746;Y;17091
4748;2007/11/0510:44:43.4748;12.5092;undeuxtroisquatrecinq;0304/12/0500:00:00.4747;Y;17092
4749;2007/11/0510:44:43.4749;12.5093;undeuxtroisquatrecinq;0304/12/0500:00:00.4748;Y;17093
4750;2007/11/0510:44:43.4750;12.5094;undeuxtroisquatrecinq;0304/12/0500:00:00.4749;Y;17094
4751;2007/11/0510:44:43.4751;12.5095;undeuxtroisquatrecinq;0304/12/0500:00:00.4750;Y;17095
4752;2007/11/0510:44:43.4752;12.5096;undeuxtroisquatrecinq;0304/12/0500:00:00.4751;Y;17096
4753;2007/11/0510:44:43.4753;12.5097;undeuxtroisquatrecinq;0304/12/0500:00:00.4752;Y;17097
4754;2007/11/0510:44:43.4754;12.5098;undeuxtroisquatrecinq;0304/12/0500:00:00.4753;Y;17098
4755;2007/11/0510:44:43.4755;12.5099;undeuxtroisquatrecinq;0304/12/0500:00:00.4754;Y;17099
4756;2007/11/0510:44:43.4756;12.5100;undeuxtroisquatrecinq;0304/12/0500:00:00.4755;Y;17100
4757;2007/11/0510:44:43.4757;12.5101;undeuxtroisquatrecinq;0304/12/0500:00:00.4756;Y;17101
4758;2007/11/0510:44:43.4758;12.5102;undeuxtroisquatrecinq;0304/12/0500:00:00.4757;Y;17102
4759;2007/11/0510:44:43.4759;12.5103;undeuxtroisquatrecinq;0304/12/0500:00:00.4758;Y;17103
4760;2007/11/0510:44:43.4760;12.5104;undeuxtroisquatrecinq;0304/12/0500:00:00.4759;Y;17104
4761;2007/11/0510:44:43.4761;12.5105;undeuxtroisquatrecinq;0304/12/0500:00:00.4760;Y;17105
4762;2007/11/0510:44:43.4762;12.5106;undeuxtroisquatrecinq;0304/12/0500:00:00.4761;Y;17106
4763;2007/11/0510:44:43.4763;12.5107;undeuxtroisquatrecinq;0304/12/0500:00:00.4762;Y;17107
4764;2007/11/0510:44:43.4764;12.5108;undeuxtroisquatrecinq;0304/12/0500:00:00.4763;Y;17108
4765;2007/11/0510:44:43.4765;12.5109;undeuxtroisquatrecinq;0304/12/0500:00:00.4764;Y;17109
4766;2007/11/0510:44:43.4766;12.5110;undeuxtroisquatrecinq;0304/12/0500:00:00.4765;Y;17110
4767;2007/11/0510:44:43.4767;12.5111;undeuxtroisquatrecinq;0304/12/0500:00:00.4766;Y;17111
4768;2007/11/0510:44:43.4768;12.5112;undeuxtroisquatrecinq;0304/12/0500:00:00.4767;Y;17112
4769;2007/11/0510:44:43.4769;12.5113;undeuxtroisquatrecinq;0304/12/0500:00:00.4768;Y;17113
4770;2007/11/0510:44:43.4770;12.5114;undeuxtroisquatrecinq;0304/12/0500:00:00.4769;Y;17114
4771;2007/11/0510:44:43.4771;12.5115;undeuxtroisquatrecinq;0304/12/0500:00:00.4770;Y;17115
4772;2007/11/0510:44:43.4772;12.5116;undeuxtroisquatrecinq;0304/12/0500:00:00.4771;Y;17116
4773;2007/11/0510:44:43.4773;12.5117;undeuxtroisquatrecinq;0304/12/0500:00:00.4772;Y;17117
4774;2007/11/0510:44:43.4774;12.5118;undeuxtroisquatrecinq;0304/12/0500:00:00.4773;Y;17118
4775;2007/11/0510:44:43.4775;12.5119;undeuxtroisquatrecinq;0304/12/0500:00:00.4774;Y;17119
4776;2007/11/0510:44:43.4776;12.5120;undeuxtroisquatrecinq;0304/12/0500:00:00.4775;Y;17120
4777;2007/11/0510:44:43.4777;12.5121;undeuxtroisquatrecinq;0304/12/0500:00:00.4776;Y;17121
4778;2007/11/0510:44:43.4778;12.5122;undeuxtroisquatrecinq;0304/12/0500:00:00.4777;Y;17122
4779;2007/11/0510:44:43.4779;12.5123;undeuxtroisquatrecinq;0304/12/0500:00:00.4778;Y;17123
4780;2007/11/0510:44:43.4780;12.5124;undeuxtroisquatrecinq;0304/12/0500:00:00.4779;Y;17124
4781;2007/11/0510:44:43.4781;12.5125;undeuxtroisquatrecinq;0304/12/0500:00:00.4780;Y;17125
4782;2007/11/0510:44:43.4782;12.5126;undeuxtroisquatrecinq;0304/12/0500:00:00.4781;Y;17126
4783;2007/11/0510:44:43.4783;12.5127;undeuxtroisquatrecinq;0304/12/0500:00:00.4782;Y;17127
4784;2007/11/0510:44:43.4784;12.5128;undeuxtroisquatrecinq;0304/12/0500:00:00.4783;Y;17128
4785;2007/11/0510:44:43.4785;12.5129;undeuxtroisquatrecinq;0304/12/0500:00:00.4784;Y;17129
4786;2007/11/0510:44:43.4786;12.5130;undeuxtroisquatrecinq;0304/12/0500:00:00.4785;Y;17130
4787;2007/11/0510:44:43.4787;12.5131;undeuxtroisquatrecinq;0304/12/0500:00:00.4786;Y;17131
4788;2007/11/0510:44:43.4788;12.5132;undeuxtroisquatrecinq;0304/12/0500:00:00.4787;Y;17132
4789;2007/11/0510:44:43.4789;12.5133;undeuxtroisquatrecinq;0304/12/0500:00:00.4788;Y;17133
4790;2007/11/0510:44:43.4790;12.5134;undeuxtroisquatrecinq;0304/12/0500:00:00.4789;Y;17134
4791;2007/11/0510:44:43.4791;12.5135;undeuxtroisquatrecinq;0304/12/0500:00:00.4790;Y;17135
4792;2007/11/0510:44:43.4792;12.5136;undeuxtroisquatrecinq;0304/12/0500:00:00.4791;Y;17136
4793;2007/11/0510:44:43.4793;12.5137;undeuxtroisquatrecinq;0304/12/0500:00:00.4792;Y;17137
4794;2007/11/0510:44:43.4794;12.5138;undeuxtroisquatrecinq;0304/12/0500:00:00.4793;Y;17138
4795;2007/11/0510:44:43.4795;12.5139;undeuxtroisquatrecinq;0304/12/0500:00:00.4794;Y;17139
4796;2007/11/0510:44:43.4796;12.5140;undeuxtroisquatrecinq;0304/12/0500:00:00.4795;Y;17140
4797;2007/11/0510:44:43.4797;12.5141;undeuxtroisquatrecinq;0304/12/0500:00:00.4796;Y;17141
4798;2007/11/0510:44:43.4798;12.5142;undeuxtroisquatrecinq;0304/12/0500:00:00.4797;Y;17142
4799;2007/11/0510:44:43.4799;12.5143;undeuxtroisquatrecinq;0304/12/0500:00:00.4798;Y;17143
4800;2007/11/0510:44:43.4800;12.5144;undeuxtroisquatrecinq;0304/12/0500:00:00.4799;Y;17144
4801;2007/11/0510:44:43.4801;12.5145;undeuxtroisquatrecinq;0304/12/0500:00:00.4800;Y;17145
4802;2007/11/0510:44:43.4802;12.5146;undeuxtroisquatrecinq;0304/12/0500:00:00.4801;Y;17146
4803;2007/11/0510:44:43.4803;12.5147;undeuxtroisquatrecinq;0304/12/0500:00:00.4802;Y;17147
4804;2007/11/0510:44:43.4804;12.5148;undeuxtroisquatrecinq;0304/12/0500:00:00.4803;Y;17148
4805;2007/11/0510:44:43.4805;12.5149;undeuxtroisquatrecinq;0304/12/0500:00:00.4804;Y;17149
4806;2007/11/0510:44:43.4806;12.5150;undeuxtroisquatrecinq;0304/12/0500:00:00.4805;Y;17150
4807;2007/11/0510:44:43.4807;12.5151;undeuxtroisquatrecinq;0304/12/0500:00:00.4806;Y;17151
4808;2007/11/0510:44:43.4808;12.5152;undeuxtroisquatrecinq;0304/12/0500:00:00.4807;Y;17152
4809;2007/11/0510:44:43.4809;12.5153;undeuxtroisquatrecinq;0304/12/0500:00:00.4808;Y;17153
4810;2007/11/0510:44:43.4810;12.5154;undeuxtroisquatrecinq;0304/12/0500:00:00.4809;Y;17154
4811;2007/11/0510:44:43.4811;12.5155;undeuxtroisquatrecinq;0304/12/0500:00:00.4810;Y;17155
4812;2007/11/0510:44:43.4812;12.5156;undeuxtroisquatrecinq;0304/12/0500:00:00.4811;Y;17156
4813;2007/11/0510:44:43.4813;12.5157;undeuxtroisquatrecinq;0304/12/0500:00:00.4812;Y;17157
4814;2007/11/0510:44:43.4814;12.5158;undeuxtroisquatrecinq;0304/12/0500:00:00.4813;Y;17158
4815;2007/11/0510:44:43.4815;12.5159;undeuxtroisquatrecinq;0304/12/0500:00:00.4814;Y;17159
4816;2007/11/0510:44:43.4816;12.5160;undeuxtroisquatrecinq;0304/12/0500:00:00.4815;Y;17160
4817;2007/11/0510:44:43.4817;12.5161;undeuxtroisquatrecinq;0304/12/0500:00:00.4816;Y;17161
4818;2007/11/0510:44:43.4818;12.5162;undeuxtroisquatrecinq;0304/12/0500:00:00.4817;Y;17162
4819;2007/11/0510:44:43.4819;12.5163;undeuxtroisquatrecinq;0304/12/0500:00:00.4818;Y;17163
4820;2007/11/0510:44:43.4820;12.5164;undeuxtroisquatrecinq;0304/12/0500:00:00.4819;Y;17164
4821;2007/11/0510:44:43.4821;12.5165;undeuxtroisquatrecinq;0304/12/0500:00:00.4820;Y;17165
4822;2007/11/0510:44:43.4822;12.5166;undeuxtroisquatrecinq;0304/12/0500:00:00.4821;Y;17166
4823;2007/11/0510:44:43.4823;12.5167;undeuxtroisquatrecinq;0304/12/0500:00:00.4822;Y;17167
4824;2007/11/0510:44:43.4824;12.5168;undeuxtroisquatrecinq;0304/12/0500:00:00.4823;Y;17168
4825;2007/11/0510:44:43.4825;12.5169;undeuxtroisquatrecinq;0304/12/0500:00:00.4824;Y;17169
4826;2007/11/0510:44:43.4826;12.5170;undeuxtroisquatrecinq;0304/12/0500:00:00.4825;Y;17170
4827;2007/11/0510:44:43.4827;12.5171;undeuxtroisquatrecinq;0304/12/0500:00:00.4826;Y;17171
4828;2007/11/0510:44:43.4828;12.5172;undeuxtroisquatrecinq;0304/12/0500:00:00.4827;Y;17172
4829;2007/11/0510:44:43.4829;12.5173;undeuxtroisquatrecinq;0304/12/0500:00:00.4828;Y;17173
4830;2007/11/0510:44:43.4830;12.5174;undeuxtroisquatrecinq;0304/12/0500:00:00.4829;Y;17174
4831;2007/11/0510:44:43.4831;12.5175;undeuxtroisquatrecinq;0304/12/0500:00:00.4830;Y;17175
4832;2007/11/0510:44:43.4832;12.5176;undeuxtroisquatrecinq;0304/12/0500:00:00.4831;Y;17176
4833;2007/11/0510:44:43.4833;12.5177;undeuxtroisquatrecinq;0304/12/0500:00:00.4832;Y;17177
4834;2007/11/0510:44:43.4834;12.5178;undeuxtroisquatrecinq;0304/12/0500:00:00.4833;Y;17178
4835;2007/11/0510:44:43.4835;12.5179;undeuxtroisquatrecinq;0304/12/0500:00:00.4834;Y;17179
4836;2007/11/0510:44:43.4836;12.5180;undeuxtroisquatrecinq;0304/12/0500:00:00.4835;Y;17180
4837;2007/11/0510:44:43.4837;12.5181;undeuxtroisquatrecinq;0304/12/0500:00:00.4836;Y;17181
4838;2007/11/0510:44:43.4838;12.5182;undeuxtroisquatrecinq;0304/12/0500:00:00.4837;Y;17182
4839;2007/11/0510:44:43.4839;12.5183;undeuxtroisquatrecinq;0304/12/0500:00:00.4838;Y;17183
4840;2007/11/0510:44:43.4840;12.5184;undeuxtroisquatrecinq;0304/12/0500:00:00.4839;Y;17184
4841;2007/11/0510:44:43.4841;12.5185;undeuxtroisquatrecinq;0304/12/0500:00:00.4840;Y;17185
4842;2007/11/0510:44:43.4842;12.5186;undeuxtroisquatrecinq;0304/12/0500:00:00.4841;Y;17186
4843;2007/11/0510:44:43.4843;12.5187;undeuxtroisquatrecinq;0304/12/0500:00:00.4842;Y;17187
4844;2007/11/0510:44:43.4844;12.5188;undeuxtroisquatrecinq;0304/12/0500:00:00.4843;Y;17188
4845;2007/11/0510:44:43.4845;12.5189;undeuxtroisquatrecinq;0304/12/0500:00:00.4844;Y;17189
4846;2007/11/0510:44:43.4846;12.5190;undeuxtroisquatrecinq;0304/12/0500:00:00.4845;Y;17190
4847;2007/11/0510:44:43.4847;12.5191;undeuxtroisquatrecinq;0304/12/0500:00:00.4846;Y;17191
4848;2007/11/0510:44:43.4848;12.5192;undeuxtroisquatrecinq;0304/12/0500:00:00.4847;Y;17192
4849;2007/11/0510:44:43.4849;12.5193;undeuxtroisquatrecinq;0304/12/0500:00:00.4848;Y;17193
4850;2007/11/0510:44:43.4850;12.5194;undeuxtroisquatrecinq;0304/12/0500:00:00.4849;Y;17194
4851;2007/11/0510:44:43.4851;12.5195;undeuxtroisquatrecinq;0304/12/0500:00:00.4850;Y;17195
4852;2007/11/0510:44:43.4852;12.5196;undeuxtroisquatrecinq;0304/12/0500:00:00.4851;Y;17196
4853;2007/11/0510:44:43.4853;12.5197;undeuxtroisquatrecinq;0304/12/0500:00:00.4852;Y;17197
4854;2007/11/0510:44:43.4854;12.5198;undeuxtroisquatrecinq;0304/12/0500:00:00.4853;Y;17198
4855;2007/11/0510:44:43.4855;12.5199;undeuxtroisquatrecinq;0304/12/0500:00:00.4854;Y;17199
4856;2007/11/0510:44:43.4856;12.5200;undeuxtroisquatrecinq;0304/12/0500:00:00.4855;Y;17200
4857;2007/11/0510:44:43.4857;12.5201;undeuxtroisquatrecinq;0304/12/0500:00:00.4856;Y;17201
4858;2007/11/0510:44:43.4858;12.5202;undeuxtroisquatrecinq;0304/12/0500:00:00.4857;Y;17202
4859;2007/11/0510:44:43.4859;12.5203;undeuxtroisquatrecinq;0304/12/0500:00:00.4858;Y;17203
4860;2007/11/0510:44:43.4860;12.5204;undeuxtroisquatrecinq;0304/12/0500:00:00.4859;Y;17204
4861;2007/11/0510:44:43.4861;12.5205;undeuxtroisquatrecinq;0304/12/0500:00:00.4860;Y;17205
4862;2007/11/0510:44:43.4862;12.5206;undeuxtroisquatrecinq;0304/12/0500:00:00.4861;Y;17206
4863;2007/11/0510:44:43.4863;12.5207;undeuxtroisquatrecinq;0304/12/0500:00:00.4862;Y;17207
4864;2007/11/0510:44:43.4864;12.5208;undeuxtroisquatrecinq;0304/12/0500:00:00.4863;Y;17208
4865;2007/11/0510:44:43.4865;12.5209;undeuxtroisquatrecinq;0304/12/0500:00:00.4864;Y;17209
4866;2007/11/0510:44:43.4866;12.5210;undeuxtroisquatrecinq;0304/12/0500:00:00.4865;Y;17210
4867;2007/11/0510:44:43.4867;12.5211;undeuxtroisquatrecinq;0304/12/0500:00:00.4866;Y;17211
4868;2007/11/0510:44:43.4868;12.5212;undeuxtroisquatrecinq;0304/12/0500:00:00.4867;Y;17212
4869;2007/11/0510:44:43.4869;12.5213;undeuxtroisquatrecinq;0304/12/0500:00:00.4868;Y;17213
4870;2007/11/0510:44:43.4870;12.5214;undeuxtroisquatrecinq;0304/12/0500:00:00.4869;Y;17214
4871;2007/11/0510:44:43.4871;12.5215;undeuxtroisquatrecinq;0304/12/0500:00:00.4870;Y;17215
4872;2007/11/0510:44:43.4872;12.5216;undeuxtroisquatrecinq;0304/12/0500:00:00.4871;Y;17216
4873;2007/11/0510:44:43.4873;12.5217;undeuxtroisquatrecinq;0304/12/0500:00:00.4872;Y;17217
4874;2007/11/0510:44:43.4874;12.5218;undeuxtroisquatrecinq;0304/12/0500:00:00.4873;Y;17218
4875;2007/11/0510:44:43.4875;12.5219;undeuxtroisquatrecinq;0304/12/0500:00:00.4874;Y;17219
4876;2007/11/0510:44:43.4876;12.5220;undeuxtroisquatrecinq;0304/12/0500:00:00.4875;Y;17220
4877;2007/11/0510:44:43.4877;12.5221;undeuxtroisquatrecinq;0304/12/0500:00:00.4876;Y;17221
4878;2007/11/0510:44:43.4878;12.5222;undeuxtroisquatrecinq;0304/12/0500:00:00.4877;Y;17222
4879;2007/11/0510:44:43.4879;12.5223;undeuxtroisquatrecinq;0304/12/0500:00:00.4878;Y;17223
4880;2007/11/0510:44:43.4880;12.5224;undeuxtroisquatrecinq;0304/12/0500:00:00.4879;Y;17224
4881;2007/11/0510:44:43.4881;12.5225;undeuxtroisquatrecinq;0304/12/0500:00:00.4880;Y;17225
4882;2007/11/0510:44:43.4882;12.5226;undeuxtroisquatrecinq;0304/12/0500:00:00.4881;Y;17226
4883;2007/11/0510:44:43.4883;12.5227;undeuxtroisquatrecinq;0304/12/0500:00:00.4882;Y;17227
4884;2007/11/0510:44:43.4884;12.5228;undeuxtroisquatrecinq;0304/12/0500:00:00.4883;Y;17228
4885;2007/11/0510:44:43.4885;12.5229;undeuxtroisquatrecinq;0304/12/0500:00:00.4884;Y;17229
4886;2007/11/0510:44:43.4886;12.5230;undeuxtroisquatrecinq;0304/12/0500:00:00.4885;Y;17230
4887;2007/11/0510:44:43.4887;12.5231;undeuxtroisquatrecinq;0304/12/0500:00:00.4886;Y;17231
4888;2007/11/0510:44:43.4888;12.5232;undeuxtroisquatrecinq;0304/12/0500:00:00.4887;Y;17232
4889;2007/11/0510:44:43.4889;12.5233;undeuxtroisquatrecinq;0304/12/0500:00:00.4888;Y;17233
4890;2007/11/0510:44:43.4890;12.5234;undeuxtroisquatrecinq;0304/12/0500:00:00.4889;Y;17234
4891;2007/11/0510:44:43.4891;12.5235;undeuxtroisquatrecinq;0304/12/0500:00:00.4890;Y;17235
4892;2007/11/0510:44:43.4892;12.5236;undeuxtroisquatrecinq;0304/12/0500:00:00.4891;Y;17236
4893;2007/11/0510:44:43.4893;12.5237;undeuxtroisquatrecinq;0304/12/0500:00:00.4892;Y;17237
4894;2007/11/0510:44:43.4894;12.5238;undeuxtroisquatrecinq;0304/12/0500:00:00.4893;Y;17238
4895;2007/11/0510:44:43.4895;12.5239;undeuxtroisquatrecinq;0304/12/0500:00:00.4894;Y;17239
4896;2007/11/0510:44:43.4896;12.5240;undeuxtroisquatrecinq;0304/12/0500:00:00.4895;Y;17240
4897;2007/11/0510:44:43.4897;12.5241;undeuxtroisquatrecinq;0304/12/0500:00:00.4896;Y;17241
4898;2007/11/0510:44:43.4898;12.5242;undeuxtroisquatrecinq;0304/12/0500:00:00.4897;Y;17242
4899;2007/11/0510:44:43.4899;12.5243;undeuxtroisquatrecinq;0304/12/0500:00:00.4898;Y;17243
4900;2007/11/0510:44:43.4900;12.5244;undeuxtroisquatrecinq;0304/12/0500:00:00.4899;Y;17244
4901;2007/11/0510:44:43.4901;12.5245;undeuxtroisquatrecinq;0304/12/0500:00:00.4900;Y;17245
4902;2007/11/0510:44:43.4902;12.5246;undeuxtroisquatrecinq;0304/12/0500:00:00.4901;Y;17246
4903;2007/11/0510:44:43.4903;12.5247;undeuxtroisquatrecinq;0304/12/0500:00:00.4902;Y;17247
4904;2007/11/0510:44:43.4904;12.5248;undeuxtroisquatrecinq;0304/12/0500:00:00.4903;Y;17248
4905;2007/11/0510:44:43.4905;12.5249;undeuxtroisquatrecinq;0304/12/0500:00:00.4904;Y;17249
4906;2007/11/0510:44:43.4906;12.5250;undeuxtroisquatrecinq;0304/12/0500:00:00.4905;Y;17250
4907;2007/11/0510:44:43.4907;12.5251;undeuxtroisquatrecinq;0304/12/0500:00:00.4906;Y;17251
4908;2007/11/0510:44:43.4908;12.5252;undeuxtroisquatrecinq;0304/12/0500:00:00.4907;Y;17252
4909;2007/11/0510:44:43.4909;12.5253;undeuxtroisquatrecinq;0304/12/0500:00:00.4908;Y;17253
4910;2007/11/0510:44:43.4910;12.5254;undeuxtroisquatrecinq;0304/12/0500:00:00.4909;Y;17254
4911;2007/11/0510:44:43.4911;12.5255;undeuxtroisquatrecinq;0304/12/0500:00:00.4910;Y;17255
4912;2007/11/0510:44:43.4912;12.5256;undeuxtroisquatrecinq;0304/12/0500:00:00.4911;Y;17256
4913;2007/11/0510:44:43.4913;12.5257;undeuxtroisquatrecinq;0304/12/0500:00:00.4912;Y;17257
4914;2007/11/0510:44:43.4914;12.5258;undeuxtroisquatrecinq;0304/12/0500:00:00.4913;Y;17258
4915;2007/11/0510:44:43.4915;12.5259;undeuxtroisquatrecinq;0304/12/0500:00:00.4914;Y;17259
4916;2007/11/0510:44:43.4916;12.5260;undeuxtroisquatrecinq;0304/12/0500:00:00.4915;Y;17260
4917;2007/11/0510:44:43.4917;12.5261;undeuxtroisquatrecinq;0304/12/0500:00:00.4916;Y;17261
4918;2007/11/0510:44:43.4918;12.5262;undeuxtroisquatrecinq;0304/12/0500:00:00.4917;Y;17262
4919;2007/11/0510:44:43.4919;12.5263;undeuxtroisquatrecinq;0304/12/0500:00:00.4918;Y;17263
4920;2007/11/0510:44:43.4920;12.5264;undeuxtroisquatrecinq;0304/12/0500:00:00.4919;Y;17264
4921;2007/11/0510:44:43.4921;12.5265;undeuxtroisquatrecinq;0304/12/0500:00:00.4920;Y;17265
4922;2007/11/0510:44:43.4922;12.5266;undeuxtroisquatrecinq;0304/12/0500:00:00.4921;Y;17266
4923;2007/11/0510:44:43.4923;12.5267;undeuxtroisquatrecinq;0304/12/0500:00:00.4922;Y;17267
