id;nomClient;adresseClient;idEtat;id2;tempsInsc;somme1;somme2
1001;Marcy Elaine Bakery;1233 Arbor Rd.;28;6;24/08/1986 01:28;7125;7771.371
1042;Marcy Elaine Bakery;12 Craven Way;20;50;21/06/1970 08:07;95931;49030.395
1136;Marcy Elaine Bakery;886 Yale Lane;27;4;18/01/1980 16:13;79305;85270.26
1196;Marcy Elaine Bakery;220 Vine Ave.;48;1;24/04/2003 07:55;87910;69110.73
1218;Marcy Elaine Bakery;2510 Crain;26;6;01/07/1982 09:27;48432;99967.12
1270;Marcy Elaine Bakery;4467 Sheridan Rd.;13;1;03/07/1980 20:20;97025;32628.29
1479;Marcy Elaine Bakery;1077 Court Ave.;22;41;25/06/1978 23:00;40925;34904.184
1580;Marcy Elaine Bakery;3059 Priscilla Court;42;3;04/07/1983 21:53;76768;74453.88
1979;Marcy Elaine Bakery;937 Judson Ave.;2;29;14/01/2007 18:40;7768;20420.71
2044;Marcy Elaine Bakery;1859 Green Bay Rd.;1;22;05/01/2006 21:08;21904;75030.2
2143;Marcy Elaine Bakery;1859 Green Bay Rd.;4;7;29/07/1986 23:27;47712;20148.209
2185;Marcy Elaine Bakery;1019 Deerfield Rd.;41;15;03/02/2006 00:53;85584;84440.66
2205;Marcy Elaine Bakery;616 Cobblestone Cir.;29;2;28/01/2000 22:53;31614;66608.81
2246;Marcy Elaine Bakery;2870 Skokie Rd.;1;41;27/01/2004 04:55;83424;52510.246
2292;Marcy Elaine Bakery;3062 Lindenwood Ln.;17;28;14/03/2006 04:02;40400;59454.938
2369;Marcy Elaine Bakery;1907 S. Prospect Ave.;38;19;16/01/2002 00:00;75600;54625.04
2505;Marcy Elaine Bakery;899 Harvard Ct;40;47;04/11/1977 02:53;57962;1068.3926
2726;Marcy Elaine Bakery;2024 St.Johns Ave.;30;10;26/08/1986 01:27;8809;41792.04
2755;Marcy Elaine Bakery;1547 Vine;19;50;27/12/1989 11:07;6952;11086.724
2874;Marcy Elaine Bakery;3062 Lindenwood Ln.;28;14;22/06/1994 16:47;60211;11750.987
2935;Marcy Elaine Bakery;3181 Barkwood Ct.;7;46;18/09/2001 05:53;78530;73065.61
3092;Marcy Elaine Bakery;1019 Deerfield Rd.;50;39;05/07/1985 09:27;74340;95545.78
3210;Marcy Elaine Bakery;616 Cobblestone Cir.;32;25;17/05/2004 05:15;81048;6665.421
3757;Marcy Elaine Bakery;629 Kincaid Ave.;12;2;17/12/2004 10:28;55332;94150.26
3845;Marcy Elaine Bakery;1575 Oak Ave.  Apt. 2C;31;1;04/04/1990 12:08;38456;66544.12
4029;Marcy Elaine Bakery;1234 Devonshire Court;20;1;17/08/2000 21:00;20220;58560.78
4072;Marcy Elaine Bakery;425 Lake Ave.;7;4;19/12/2006 16:27;53124;43512.484
4239;Marcy Elaine Bakery;1450 Harding Ave.;36;49;20/08/1977 05:40;69239;84468.625
4267;Marcy Elaine Bakery;1077 Court Ave.;22;31;06/08/2005 23:28;66705;55948.727
4919;Marcy Elaine Bakery;1714 Clifton Rd.;23;20;27/11/2001 19:20;61280;10428.798
160;Marks, Marks, and Kaplan Ltd.;1019 Deerfield Rd.;28;9;28/03/2006 11:33;58158;88159.94
167;Marks, Marks, and Kaplan Ltd.;770 Exmoor Rd.;31;18;03/07/1996 14:20;64385;26425.055
210;Marks, Marks, and Kaplan Ltd.;77 Blackhawk Rd;43;7;23/10/2000 12:48;41001;13868.181
326;Marks, Marks, and Kaplan Ltd.;511 Maple Ave.  Apt. 1B;31;45;01/02/2000 10:13;86124;82958.09
873;Marks, Marks, and Kaplan Ltd.;1949 Cloverdale Rd.;9;39;18/09/1982 02:20;68262;73070.97
933;Marks, Marks, and Kaplan Ltd.;1954 First St.;30;7;29/10/2006 09:08;53880;52320.1
977;Marks, Marks, and Kaplan Ltd.;1770 first St.;14;37;10/10/1972 02:08;19321;29044.938
1279;Marks, Marks, and Kaplan Ltd.;1337 Cavell Ave.;2;13;11/08/1982 16:22;74114;98404.69
1305;Marks, Marks, and Kaplan Ltd.;3487 Green Bay Rd.;16;40;17/10/1974 17:40;15144;50702.723
1366;Marks, Marks, and Kaplan Ltd.;224  Highwood Ave.;40;18;19/07/2000 11:15;2925;8515.497
1773;Marks, Marks, and Kaplan Ltd.;654 Walnut Rd.;19;40;05/12/1985 03:07;99934;60000.684
2014;Marks, Marks, and Kaplan Ltd.;1287 Glencoe Ave.;16;14;01/05/1978 09:40;34850;71898.16
2017;Marks, Marks, and Kaplan Ltd.;1975 elmwood Circle;47;31;12/04/2001 01:48;36125;26347.846
2108;Marks, Marks, and Kaplan Ltd.;1535 Knollwood Drive;39;29;07/02/1993 15:47;81060;84138.81
2184;Marks, Marks, and Kaplan Ltd.;1235 Easton Rd.;34;31;10/11/2006 08:00;50167;86425.14
2188;Marks, Marks, and Kaplan Ltd.;406 Trinity Ct.;9;16;03/04/1990 08:22;79300;24260.791
2288;Marks, Marks, and Kaplan Ltd.;3150 Skokie Valley Rd.;8;32;16/07/1985 12:07;29320;44204.25
2336;Marks, Marks, and Kaplan Ltd.;1920 Sunnyside Ave.;48;32;14/06/1987 21:13;44240;39260.496
2961;Marks, Marks, and Kaplan Ltd.;120 high St.;50;46;16/09/2001 05:00;51712;65982.78
2995;Marks, Marks, and Kaplan Ltd.;1831 Beverly Place #9D;48;25;13/04/1990 10:47;15200;37981.46
3215;Marks, Marks, and Kaplan Ltd.;456 Groverland Ave.;37;34;06/03/2001 00:55;61557;58188.1
3265;Marks, Marks, and Kaplan Ltd.;1185 County line Rd.;20;27;07/01/1975 11:48;98992;27400.068
3306;Marks, Marks, and Kaplan Ltd.;224  Highwood Ave.;9;20;16/01/2003 10:00;99485;18310.072
3416;Marks, Marks, and Kaplan Ltd.;139 Bay Colony Dr.;16;47;04/04/1972 18:27;84880;42720.926
3471;Marks, Marks, and Kaplan Ltd.;1436 Waverly Rd.;37;25;21/03/2005 05:20;27045;55532.2
3578;Marks, Marks, and Kaplan Ltd.;899 Harvard Ct;19;35;14/02/1980 07:07;14400;52896.94
4025;Marks, Marks, and Kaplan Ltd.;1101 Deerfield Place;13;37;02/07/2000 02:35;93110;32900.03
4087;Marks, Marks, and Kaplan Ltd.;2600 Winsor Mall;33;32;06/07/2003 15:00;69555;61645.816
4156;Marks, Marks, and Kaplan Ltd.;616 Cobblestone Cir.;24;8;12/01/1977 06:53;88965;998.8315
4223;Marks, Marks, and Kaplan Ltd.;2112 Ravine Drive;22;24;23/03/1972 19:35;63321;22126.715
4419;Marks, Marks, and Kaplan Ltd.;220 Vine Ave.;35;7;07/03/1978 06:27;59118;15672.623
4752;Marks, Marks, and Kaplan Ltd.;1235 Easton Rd.;23;7;03/08/1974 23:13;19525;92515.79
4824;Marks, Marks, and Kaplan Ltd.;3148 cottonwood Ct.;2;50;30/10/1975 11:20;7197;67150.74
91;Masterlands Cleaning;313 Grove Ave.;34;24;18/03/1987 21:07;14680;50366.586
135;Masterlands Cleaning;2224 Sherman Rd.;26;35;10/11/2004 09:35;41009;92184.86
230;Masterlands Cleaning;21 Lakeview Terrace #2312;42;41;01/09/1978 13:13;92336;16567.875
391;Masterlands Cleaning;632 Roger Williams;46;5;27/04/1999 09:00;19232;94992.805
409;Masterlands Cleaning;1954 First St.;25;43;07/12/1987 18:27;10848;62604.78
473;Masterlands Cleaning;2220 Grant Blvd.;48;35;03/07/1989 10:07;7004;46.0619
836;Masterlands Cleaning;367Bluebird Terr.;24;27;05/07/2000 16:08;88996;48270.836
886;Masterlands Cleaning;3062 Lindenwood Ln.;44;1;02/07/2006 01:27;99926;11635.114
946;Masterlands Cleaning;115 Judson Rd.;15;13;09/11/2000 22:42;63109;10488.583
1092;Masterlands Cleaning;632 Florence Dr.;19;1;05/01/1989 10:40;35972;55124.83
1232;Masterlands Cleaning;42 Valley Rd.;18;1;01/10/1997 11:00;40688;75350.086
1331;Masterlands Cleaning;1155 Ridgewood Drive;1;36;06/08/2002 05:02;35279;84884.85
1417;Masterlands Cleaning;1859 Green Bay Rd.;46;39;20/12/1994 05:07;93272;95038.95
1617;Masterlands Cleaning;22 Clay rd.;48;43;09/09/2003 13:40;94548;57772.793
2200;Masterlands Cleaning;3487 Green Bay Rd.;31;45;16/01/2002 18:42;63844;80104.11
2214;Masterlands Cleaning;1858 Balsam Way;8;29;02/07/1994 15:40;15304;11696.833
2293;Masterlands Cleaning;12 Skokie Valley Rd.;19;15;18/11/2002 08:02;44648;44187.293
2414;Masterlands Cleaning;574 Chicago Ave.;47;31;28/03/2005 04:00;68604;97912.836
2418;Masterlands Cleaning;654 Walnut Rd.;45;11;11/04/2000 17:33;2004;60000.316
2558;Masterlands Cleaning;1287 Glencoe Ave.;20;4;06/05/1986 11:40;26407;44700.85
2667;Masterlands Cleaning;2045 St. johns Ave.;10;5;15/06/2005 02:47;12352;55515.945
2734;Masterlands Cleaning;857 Woodbine Rd;19;30;27/05/2003 02:47;1506;77984.58
2882;Masterlands Cleaning;1715 Chicago Ave.;27;46;16/05/1986 05:00;37140;68331.414
3109;Masterlands Cleaning;770 Exmoor Rd.;11;3;10/12/1989 02:27;13290;43811.15
3207;Masterlands Cleaning;937 Judson Ave.;32;11;07/04/2000 19:07;20999;12748.629
3217;Masterlands Cleaning;770 Exmoor Rd.;21;4;27/11/1975 22:40;99714;52700.047
3235;Masterlands Cleaning;673 Calais Drive;37;12;12/10/1978 01:27;48482;20600.98
3281;Masterlands Cleaning;1065 Hillcrest Circle;15;22;08/04/1997 12:47;13443;81446.0
3711;Masterlands Cleaning;1450 Harding Ave.;33;15;01/07/2005 19:27;36525;90204.23
3828;Masterlands Cleaning;45 South Deer Creek Drive;38;12;16/05/2006 09:15;39357;26645.02
4113;Masterlands Cleaning;433 Burton Ave.;5;35;15/08/2006 01:00;44076;47111.21
4298;Masterlands Cleaning;35 Glenlake Dr.;36;36;21/06/1992 21:53;70618;25420.963
4342;Masterlands Cleaning;4259 W. Lake Ave.;11;3;30/08/2001 20:33;36883;34151.145
4362;Masterlands Cleaning;4522 N. Greenview Apt. 1B;4;6;09/11/1974 11:08;67362;53560.02
4431;Masterlands Cleaning;3901 Chester Ave. Apt. 3C;38;6;02/03/1983 13:33;62790;99490.664
4807;Masterlands Cleaning;433 Burton Ave.;15;35;20/12/1975 17:08;34226;48917.3
397;MedicServe Medical Supply;3100 Trailer Way;29;41;20/02/2003 03:20;83598;30977.322
459;MedicServe Medical Supply;1752 Clinton Ave.;28;28;05/07/2003 02:08;29340;58600.434
611;MedicServe Medical Supply;1065 Hillcrest Circle;14;31;05/06/2004 02:47;95860;48064.4
622;MedicServe Medical Supply;865 Old Tall Tree Lane;9;46;12/05/2000 04:22;97320;26880.672
673;MedicServe Medical Supply;600 Central Ave;17;10;11/03/2000 00:27;62063;93600.27
715;MedicServe Medical Supply;844 Spruce St.;7;7;19/08/1971 06:22;62240;58504.32
952;MedicServe Medical Supply;1234 Devonshire Court;29;13;31/05/2005 20:22;14322;70210.03
1028;MedicServe Medical Supply;42 Valley Rd.;17;44;03/09/2006 08:08;55356;61960.24
1043;MedicServe Medical Supply;1679 McCraren;40;9;29/01/2000 01:35;88007;2600.8484
1084;MedicServe Medical Supply;662 Lyons Circle;33;30;27/06/1985 07:00;66305;36368.86
1206;MedicServe Medical Supply;3344 Beachwood Ln.;39;27;14/05/1975 12:47;27489;96512.266
1277;MedicServe Medical Supply;511 Maple Ave.  Apt. 1B;44;24;11/10/2000 15:27;91946;58208.754
1464;MedicServe Medical Supply;4763 Blackhawk Rd.;8;43;07/07/1996 09:15;4941;25088.865
1482;MedicServe Medical Supply;201-C Frontage Rd.;50;7;08/05/1993 23:27;31968;66592.18
1509;MedicServe Medical Supply;115 Pleasent Ave.;2;41;03/07/2007 23:00;33236;85103.164
1572;MedicServe Medical Supply;1860 Parkside Ln.;33;38;29/12/2001 15:35;80150;62166.348
1780;MedicServe Medical Supply;1858 Balsam Way;25;7;21/08/2001 06:47;80180;68462.08
2086;MedicServe Medical Supply;857 Woodbine Rd;8;11;13/09/1977 20:35;93328;31200.953
2250;MedicServe Medical Supply;643 De Temple Rd.;42;30;07/03/2006 05:22;55290;28815.916
2585;MedicServe Medical Supply;368 Woodland Rd.;3;32;11/04/2000 23:13;45201;42687.863
2899;MedicServe Medical Supply;1658 Second St.;37;47;12/02/1974 11:20;94880;10592.082
2959;MedicServe Medical Supply;14836 W. River Oaks Dr.;35;8;27/05/2006 23:02;70138;11737.634
3025;MedicServe Medical Supply;788 Tennyson Ave.;4;34;30/10/2003 07:47;24970;86760.06
3415;MedicServe Medical Supply;218 Oakridge Ave.;45;47;01/01/1996 01:33;65524;57664.66
3625;MedicServe Medical Supply;1450 Harding Ave.;17;28;13/02/2004 06:00;30624;44300.387
3631;MedicServe Medical Supply;1547 Vine;28;46;10/11/1998 12:13;54702;30852.541
3662;MedicServe Medical Supply;210 Cresant Rd.;20;33;13/02/1989 08:00;80731;76749.19
3755;MedicServe Medical Supply;368 Woodland Rd.;27;30;09/12/1978 14:00;87328;62970.867
3829;MedicServe Medical Supply;3181 Barkwood Ct.;17;48;27/06/2003 11:53;71843;72900.8
3865;MedicServe Medical Supply;313 Grove Ave.;6;37;05/05/2000 05:42;40317;68320.74
3915;MedicServe Medical Supply;12 Fort Sheriden Ave.;17;6;01/10/1987 16:20;80406;60412.344
4155;MedicServe Medical Supply;1658 Second St.;28;30;06/07/2006 16:33;69800;93428.73
4199;MedicServe Medical Supply;225 Jeffrys Place;42;14;18/05/1983 18:35;26928;5606.271
4216;MedicServe Medical Supply;12 Craven Way;34;18;08/02/1974 12:53;5089;34048.305
4295;MedicServe Medical Supply;4522 N. Greenview Apt. 1B;7;16;07/10/1992 04:08;79104;31728.828
4382;MedicServe Medical Supply;1077 Court Ave.;42;19;12/12/2006 05:07;43760;14248.703
4395;MedicServe Medical Supply;2224 Sherman Rd.;37;37;18/12/2005 21:47;17091;94704.46
187;Meonits & Mogogni Inc.;844 Spruce St.;50;31;07/08/1994 23:53;78096;23330.896
277;Meonits & Mogogni Inc.;3901 Chester Ave. Apt. 3C;17;22;07/10/2000 12:35;58180;42279.004
406;Meonits & Mogogni Inc.;574 Chicago Ave.;48;29;22/03/2005 16:42;95571;95619.74
738;Meonits & Mogogni Inc.;43078 Kennedy Dr.;47;19;19/09/1999 01:13;87038;64640.375
865;Meonits & Mogogni Inc.;616 Cobblestone Cir.;17;30;13/05/1993 22:08;36241;41287.273
1223;Meonits & Mogogni Inc.;1155 Ridgewood Drive;1;46;14/12/2006 08:40;44576;28172.8
1461;Meonits & Mogogni Inc.;1482 Concorde Circle;7;11;05/12/1986 00:42;9040;87470.195
1480;Meonits & Mogogni Inc.;45 South Deer Creek Drive;26;17;21/09/2002 10:20;78600;72195.45
1484;Meonits & Mogogni Inc.;1126 Hillcrest Ave;6;30;07/02/2002 18:28;30286;30220.527
1566;Meonits & Mogogni Inc.;1233 Arbor Rd.;3;42;26/08/1997 13:53;36276;50812.312
1652;Meonits & Mogogni Inc.;45 South Deer Creek Drive;16;19;12/01/2004 12:53;34714;30691.012
1971;Meonits & Mogogni Inc.;3385 University Ave.;40;45;24/06/2006 17:42;23570;99027.84
1977;Meonits & Mogogni Inc.;4763 Blackhawk Rd.;50;7;21/05/2001 20:20;40664;4940.834
2302;Meonits & Mogogni Inc.;643 De Temple Rd.;31;19;05/07/2000 08:33;55444;97086.84
2375;Meonits & Mogogni Inc.;245 Oakridge Ave.;36;6;10/11/1994 09:33;2036;88088.22
3045;Meonits & Mogogni Inc.;45 South Deer Creek Drive;25;37;19/07/2000 05:53;42168;93840.95
3239;Meonits & Mogogni Inc.;628 Orwenstensia;16;17;13/08/1990 16:07;98861;82850.11
3261;Meonits & Mogogni Inc.;2024 St.Johns Ave.;6;14;24/06/2002 09:15;91596;49492.055
3271;Meonits & Mogogni Inc.;1535 Knollwood Drive;11;24;20/08/2000 21:02;9548;33325.25
3320;Meonits & Mogogni Inc.;1287 Glencoe Ave.;37;18;15/04/1998 01:27;20780;66429.94
3448;Meonits & Mogogni Inc.;2644 Princeton Ln.;2;6;23/01/1975 09:07;67956;12291.703
3473;Meonits & Mogogni Inc.;807 Old Trail Rd.;1;33;21/01/2000 09:47;92589;54088.688
3705;Meonits & Mogogni Inc.;929 Brittany Ave.;14;49;09/03/1975 01:20;9667;47075.965
3804;Meonits & Mogogni Inc.;3150 Skokie Valley Rd.;19;44;26/02/2004 03:48;37952;26856.828
3944;Meonits & Mogogni Inc.;445 Park Ave.;4;24;03/10/1996 08:22;20288;606.2818
4095;Meonits & Mogogni Inc.;1550 Ridge Rd.;24;10;31/03/2000 06:00;60284;20090.21
4109;Meonits & Mogogni Inc.;225 Jeffrys Place;40;8;22/08/1996 16:22;83375;74442.58
4189;Meonits & Mogogni Inc.;1957 Huntington Ave.;36;49;15/07/1974 07:00;88176;449.9488
4316;Meonits & Mogogni Inc.;662 Lyons Circle;25;40;29/01/1972 10:02;71900;39303.863
4425;Meonits & Mogogni Inc.;368 Woodland Rd.;17;39;27/04/1974 13:07;62480;53622.227
4484;Meonits & Mogogni Inc.;1882 St. Johns;15;30;30/03/2006 06:27;4704;49308.223
4511;Meonits & Mogogni Inc.;1875 Roger Williams Ave.;21;36;15/12/1971 06:42;35572;88645.27
4545;Meonits & Mogogni Inc.;139 Bay Colony Dr.;46;46;22/02/2002 00:53;87515;41536.3
4887;Meonits & Mogogni Inc.;2678 Sheridan Rd.;38;37;13/08/2000 17:00;19213;9800.175
39;Mergenthaler Inc.;673 Calais Drive;45;25;20/10/1971 10:47;30558;73456.64
227;Mergenthaler Inc.;1575 Oak Ave.  Apt. 2C;29;38;11/10/1992 11:40;20265;51858.816
848;Mergenthaler Inc.;1482 Concorde Circle;19;46;26/04/2002 08:35;24904;87553.766
1014;Mergenthaler Inc.;355 Golf Rd.;20;2;03/07/1985 09:28;19186;66238.95
1029;Mergenthaler Inc.;2870 Skokie Rd.;50;44;15/02/2002 20:55;35299;47572.574
1068;Mergenthaler Inc.;3160 Summit Ave.;41;9;19/07/1987 03:27;64672;33392.56
1099;Mergenthaler Inc.;244 Briar Ln;12;13;08/04/2000 14:20;16060;76080.94
1123;Mergenthaler Inc.;673 Calais Drive;34;17;08/04/2006 17:15;44546;34850.777
1263;Mergenthaler Inc.;2045 St. johns Ave.;14;30;26/03/1997 18:13;3740;48282.594
1468;Mergenthaler Inc.;241 Callan Rd.;2;25;06/02/1975 23:07;60700;84276.125
1629;Mergenthaler Inc.;2220 Grant Blvd.;20;43;19/06/1980 11:53;85718;72115.75
1789;Mergenthaler Inc.;1270 Linden Ave.;28;25;09/03/1977 03:48;38233;57640.984
1929;Mergenthaler Inc.;12 Craven Way;49;4;26/10/2004 09:28;76888;39743.13
2147;Mergenthaler Inc.;1550 Ridge Rd.;18;2;21/08/2006 19:40;80904;37210.098
2400;Mergenthaler Inc.;3478 Bryn Mawr St.;4;4;13/09/1982 11:13;63485;84096.016
2624;Mergenthaler Inc.;433 Burton Ave.;23;28;20/01/2003 22:00;65248;34934.918
2756;Mergenthaler Inc.;1858 Balsam Way;40;1;15/05/1985 11:13;78223;30135.934
2858;Mergenthaler Inc.;115 Judson Rd.;23;45;19/09/1983 14:48;67868;36576.957
2914;Mergenthaler Inc.;4522 N. Greenview Apt. 1B;24;26;11/04/1994 22:33;81367;73692.945
2937;Mergenthaler Inc.;673 Calais Drive;26;7;09/11/1975 01:08;49916;1920.048
3426;Mergenthaler Inc.;812 North Ave.;44;42;03/01/1990 20:53;98452;47250.535
3590;Mergenthaler Inc.;355 Golf Rd.;17;45;30/04/1990 08:20;72678;47608.125
3783;Mergenthaler Inc.;3062 Lindenwood Ln.;16;44;30/07/2000 17:27;75834;38474.246
3836;Mergenthaler Inc.;1831 Beverly Place #9D;1;16;09/03/1999 17:20;46263;27306.088
3952;Mergenthaler Inc.;220 Vine Ave.;3;40;07/05/2002 22:22;72551;98235.3
4122;Mergenthaler Inc.;14836 W. River Oaks Dr.;43;5;30/01/2004 08:40;72558;45664.805
4129;Mergenthaler Inc.;669 Kikaid;20;47;29/11/2004 22:28;3520;57242.64
4194;Mergenthaler Inc.;3478 Bryn Mawr St.;14;17;18/03/1987 00:55;43890;75544.19
4334;Mergenthaler Inc.;302-A Crestwood Village Rd.;42;37;17/11/2000 15:20;75240;42454.867
4468;Mergenthaler Inc.;807 Old Trail Rd.;36;8;13/03/1990 20:27;86353;95672.84
4516;Mergenthaler Inc.;3478 Bryn Mawr St.;26;12;23/10/1972 04:47;3590;84465.125
4529;Mergenthaler Inc.;1235 Easton Rd.;6;37;16/03/2000 07:20;11302;30503.238
4738;Mergenthaler Inc.;852 Sumac Rd.;22;1;03/02/2003 10:15;58860;84306.89
4865;Mergenthaler Inc.;1550 Ridge Rd.;14;43;19/06/1993 04:20;65306;58932.605
4880;Mergenthaler Inc.;3487 Green Bay Rd.;11;25;20/08/1972 03:55;42464;7389.8145
4932;Mergenthaler Inc.;1101 Deerfield Place;34;50;16/04/2000 08:40;88438;90658.0
4956;Mergenthaler Inc.;969 Saxony Drive;25;7;03/07/1985 09:28;68688;53595.7
4996;Mergenthaler Inc.;1859 Green Bay Rd.;40;35;12/10/2006 01:28;17559;99736.72
43;Metro Appliance Service;2936 Arlington Ave.;30;20;14/01/1974 20:28;54665;69885.88
104;Metro Appliance Service;2220 Grant Blvd.;39;2;30/10/1977 22:53;25998;24696.383
485;Metro Appliance Service;1658 Second St.;5;41;25/04/1977 15:42;71610;62830.566
546;Metro Appliance Service;242 Ashland Ave.;17;35;20/04/1996 20:08;41032;92104.31
557;Metro Appliance Service;2045 St. johns Ave.;50;44;23/10/2001 22:33;91052;47579.137
744;Metro Appliance Service;456 Groverland Ave.;17;37;01/01/1970 07:35;60164;73264.336
769;Metro Appliance Service;669 Kikaid;1;31;21/11/2004 23:22;20116;35625.46
772;Metro Appliance Service;654 Walnut Rd.;46;11;03/07/1982 07:55;67120;94895.67
878;Metro Appliance Service;929 Brittany Ave.;16;40;26/04/2004 11:35;95055;7488.4834
900;Metro Appliance Service;1450 Harding Ave.;49;1;28/11/1989 12:40;56200;32800.844
1138;Metro Appliance Service;4467 Sheridan Rd.;22;8;31/07/1975 01:53;72267;70464.74
1231;Metro Appliance Service;917 Fairview Ave.  Apt. 982;35;16;24/01/1986 05:08;63605;52362.586
1244;Metro Appliance Service;35 Glenlake Dr.;40;14;05/11/1994 01:47;47995;43086.734
1367;Metro Appliance Service;12 Fort Sheriden Ave.;11;26;14/06/1975 07:40;66373;18863.516
1504;Metro Appliance Service;5518 Madison St.;23;29;28/07/1989 04:33;74524;22604.39
1671;Metro Appliance Service;1660 Park Ave.;41;45;01/12/1971 18:27;95686;42128.41
1757;Metro Appliance Service;12 Broadview Lane;14;42;03/02/1994 07:20;88980;11907.406
1832;Metro Appliance Service;917 Fairview Ave.  Apt. 982;34;26;18/10/2001 22:22;40427;47340.7
2339;Metro Appliance Service;5518 Madison St.;41;20;24/06/2005 09:00;19721;73437.73
3165;Metro Appliance Service;430 Oakland Drive;11;16;09/03/1972 03:33;27224;64468.785
3222;Metro Appliance Service;218 Oakridge Ave.;15;3;18/07/1970 15:40;21702;7628.095
3264;Metro Appliance Service;1547 Knolwood Rd.;6;32;03/10/2004 15:00;31112;67230.03
3601;Metro Appliance Service;632 Roger Williams;35;5;13/05/1987 00:20;83487;19505.46
3611;Metro Appliance Service;1752 Clinton Ave.;9;11;03/02/2004 00:15;9700;80040.07
3723;Metro Appliance Service;1750 Lily Court;13;38;06/07/2006 20:08;14530;30366.734
3863;Metro Appliance Service;1770 first St.;13;11;06/09/1978 04:20;69800;71375.62
3923;Metro Appliance Service;632 Roger Williams;15;22;07/03/1975 04:53;77175;14628.509
4440;Metro Appliance Service;1245 Eastwood;9;38;17/09/1997 13:40;57917;35382.0
72;Michael Montgomery Hair Saloon;1077 Court Ave.;9;9;19/10/1972 08:22;81313;98985.25
307;Michael Montgomery Hair Saloon;1444 Chantilly Ln.;43;8;25/03/2006 00:13;5816;66678.99
655;Michael Montgomery Hair Saloon;3344 Beachwood Ln.;25;6;01/12/1986 22:27;23528;42404.35
770;Michael Montgomery Hair Saloon;433 Burton Ave.;29;46;09/03/1971 00:42;17615;19776.428
920;Michael Montgomery Hair Saloon;726 White Oaks Ave.;38;22;17/02/2001 01:20;38714;48724.438
1075;Michael Montgomery Hair Saloon;224  Highwood Ave.;30;41;01/11/1983 02:00;74540;62720.688
1132;Michael Montgomery Hair Saloon;334 Lynn Terrace;33;34;09/11/2004 02:28;6646;89040.57
1228;Michael Montgomery Hair Saloon;42 Valley Rd.;37;25;19/10/1975 15:13;87304;32050.13
1296;Michael Montgomery Hair Saloon;1444 Chantilly Ln.;40;6;24/07/2007 09:55;2624;89210.05
1869;Michael Montgomery Hair Saloon;1450 Harding Ave.;29;23;30/10/2000 10:28;28724;29941.656
1981;Michael Montgomery Hair Saloon;77 Blackhawk Rd;36;4;25/03/1978 18:53;92376;60913.133
2767;Michael Montgomery Hair Saloon;4763 Blackhawk Rd.;10;36;22/01/1985 16:40;67662;27028.34
2891;Michael Montgomery Hair Saloon;4259 W. Lake Ave.;15;27;21/08/1996 05:00;38188;52254.984
2954;Michael Montgomery Hair Saloon;12 Broadview Lane;5;17;25/07/1999 11:53;69044;33555.68
3197;Michael Montgomery Hair Saloon;4763 Blackhawk Rd.;14;1;14/08/1974 16:48;5438;97155.85
3231;Michael Montgomery Hair Saloon;512 Hill;5;15;01/10/1998 01:00;9020;66400.03
3287;Michael Montgomery Hair Saloon;242 Ashland Ave.;35;34;29/03/2003 22:55;46450;53120.758
3587;Michael Montgomery Hair Saloon;2267 Anderson Lane;50;19;25/02/1987 04:55;25527;29626.986
4023;Michael Montgomery Hair Saloon;1860 Parkside Ln.;47;8;19/07/1971 00:22;18240;70688.85
