sequence,now,first,second,third,fourth,fifth
5256,2007/11/0510:44:43.525,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.525,Y,17600
5257,2007/11/0510:44:43.525,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.525,Y,17601
5258,2007/11/0510:44:43.525,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.525,Y,17602
5259,2007/11/0510:44:43.525,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.525,Y,17603
5260,2007/11/0510:44:43.526,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.525,Y,17604
5261,2007/11/0510:44:43.526,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.526,Y,17605
5262,2007/11/0510:44:43.526,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.526,Y,17606
5263,2007/11/0510:44:43.526,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.526,Y,17607
5264,2007/11/0510:44:43.526,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.526,Y,17608
5265,2007/11/0510:44:43.526,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.526,Y,17609
5266,2007/11/0510:44:43.526,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.526,Y,17610
5267,2007/11/0510:44:43.526,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.526,Y,17611
5268,2007/11/0510:44:43.526,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.526,Y,17612
5269,2007/11/0510:44:43.526,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.526,Y,17613
5270,2007/11/0510:44:43.527,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.526,Y,17614
5271,2007/11/0510:44:43.527,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.527,Y,17615
5272,2007/11/0510:44:43.527,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.527,Y,17616
5273,2007/11/0510:44:43.527,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.527,Y,17617
5274,2007/11/0510:44:43.527,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.527,Y,17618
5275,2007/11/0510:44:43.527,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.527,Y,17619
5276,2007/11/0510:44:43.527,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.527,Y,17620
5277,2007/11/0510:44:43.527,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.527,Y,17621
5278,2007/11/0510:44:43.527,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.527,Y,17622
5279,2007/11/0510:44:43.527,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.527,Y,17623
5280,2007/11/0510:44:43.528,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.527,Y,17624
5281,2007/11/0510:44:43.528,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.528,Y,17625
5282,2007/11/0510:44:43.528,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.528,Y,17626
5283,2007/11/0510:44:43.528,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.528,Y,17627
5284,2007/11/0510:44:43.528,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.528,Y,17628
5285,2007/11/0510:44:43.528,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.528,Y,17629
5286,2007/11/0510:44:43.528,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.528,Y,17630
5287,2007/11/0510:44:43.528,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.528,Y,17631
5288,2007/11/0510:44:43.528,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.528,Y,17632
5289,2007/11/0510:44:43.528,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.528,Y,17633
5290,2007/11/0510:44:43.529,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.528,Y,17634
5291,2007/11/0510:44:43.529,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.529,Y,17635
5292,2007/11/0510:44:43.529,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.529,Y,17636
5293,2007/11/0510:44:43.529,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.529,Y,17637
5294,2007/11/0510:44:43.529,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.529,Y,17638
5295,2007/11/0510:44:43.529,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.529,Y,17639
5296,2007/11/0510:44:43.529,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.529,Y,17640
5297,2007/11/0510:44:43.529,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.529,Y,17641
5298,2007/11/0510:44:43.529,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.529,Y,17642
5299,2007/11/0510:44:43.529,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.529,Y,17643
5300,2007/11/0510:44:43.530,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.529,Y,17644
5301,2007/11/0510:44:43.530,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.530,Y,17645
5302,2007/11/0510:44:43.530,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.530,Y,17646
5303,2007/11/0510:44:43.530,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.530,Y,17647
5304,2007/11/0510:44:43.530,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.530,Y,17648
5305,2007/11/0510:44:43.530,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.530,Y,17649
5306,2007/11/0510:44:43.530,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.530,Y,17650
5307,2007/11/0510:44:43.530,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.530,Y,17651
5308,2007/11/0510:44:43.530,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.530,Y,17652
5309,2007/11/0510:44:43.530,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.530,Y,17653
5310,2007/11/0510:44:43.531,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.530,Y,17654
5311,2007/11/0510:44:43.531,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.531,Y,17655
5312,2007/11/0510:44:43.531,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.531,Y,17656
5313,2007/11/0510:44:43.531,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.531,Y,17657
5314,2007/11/0510:44:43.531,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.531,Y,17658
5315,2007/11/0510:44:43.531,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.531,Y,17659
5316,2007/11/0510:44:43.531,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.531,Y,17660
5317,2007/11/0510:44:43.531,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.531,Y,17661
5318,2007/11/0510:44:43.531,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.531,Y,17662
5319,2007/11/0510:44:43.531,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.531,Y,17663
5320,2007/11/0510:44:43.532,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.531,Y,17664
5321,2007/11/0510:44:43.532,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.532,Y,17665
5322,2007/11/0510:44:43.532,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.532,Y,17666
5323,2007/11/0510:44:43.532,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.532,Y,17667
5324,2007/11/0510:44:43.532,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.532,Y,17668
5325,2007/11/0510:44:43.532,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.532,Y,17669
5326,2007/11/0510:44:43.532,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.532,Y,17670
5327,2007/11/0510:44:43.532,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.532,Y,17671
5328,2007/11/0510:44:43.532,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.532,Y,17672
5329,2007/11/0510:44:43.532,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.532,Y,17673
5330,2007/11/0510:44:43.533,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.532,Y,17674
5331,2007/11/0510:44:43.533,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.533,Y,17675
5332,2007/11/0510:44:43.533,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.533,Y,17676
5333,2007/11/0510:44:43.533,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.533,Y,17677
5334,2007/11/0510:44:43.533,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.533,Y,17678
5335,2007/11/0510:44:43.533,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.533,Y,17679
5336,2007/11/0510:44:43.533,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.533,Y,17680
5337,2007/11/0510:44:43.533,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.533,Y,17681
5338,2007/11/0510:44:43.533,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.533,Y,17682
5339,2007/11/0510:44:43.533,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.533,Y,17683
5340,2007/11/0510:44:43.534,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.533,Y,17684
5341,2007/11/0510:44:43.534,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.534,Y,17685
5342,2007/11/0510:44:43.534,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.534,Y,17686
5343,2007/11/0510:44:43.534,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.534,Y,17687
5344,2007/11/0510:44:43.534,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.534,Y,17688
5345,2007/11/0510:44:43.534,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.534,Y,17689
5346,2007/11/0510:44:43.534,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.534,Y,17690
5347,2007/11/0510:44:43.534,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.534,Y,17691
5348,2007/11/0510:44:43.534,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.534,Y,17692
5349,2007/11/0510:44:43.534,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.534,Y,17693
5350,2007/11/0510:44:43.535,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.534,Y,17694
5351,2007/11/0510:44:43.535,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.535,Y,17695
5352,2007/11/0510:44:43.535,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.535,Y,17696
5353,2007/11/0510:44:43.535,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.535,Y,17697
5354,2007/11/0510:44:43.535,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.535,Y,17698
5355,2007/11/0510:44:43.535,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.535,Y,17699
5356,2007/11/0510:44:43.535,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.535,Y,17700
5357,2007/11/0510:44:43.535,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.535,Y,17701
5358,2007/11/0510:44:43.535,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.535,Y,17702
5359,2007/11/0510:44:43.535,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.535,Y,17703
5360,2007/11/0510:44:43.536,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.535,Y,17704
5361,2007/11/0510:44:43.536,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.536,Y,17705
5362,2007/11/0510:44:43.536,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.536,Y,17706
5363,2007/11/0510:44:43.536,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.536,Y,17707
5364,2007/11/0510:44:43.536,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.536,Y,17708
5365,2007/11/0510:44:43.536,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.536,Y,17709
5366,2007/11/0510:44:43.536,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.536,Y,17710
5367,2007/11/0510:44:43.536,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.536,Y,17711
5368,2007/11/0510:44:43.536,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.536,Y,17712
5369,2007/11/0510:44:43.536,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.536,Y,17713
5370,2007/11/0510:44:43.537,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.536,Y,17714
5371,2007/11/0510:44:43.537,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.537,Y,17715
5372,2007/11/0510:44:43.537,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.537,Y,17716
5373,2007/11/0510:44:43.537,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.537,Y,17717
5374,2007/11/0510:44:43.537,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.537,Y,17718
5375,2007/11/0510:44:43.537,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.537,Y,17719
5376,2007/11/0510:44:43.537,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.537,Y,17720
5377,2007/11/0510:44:43.537,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.537,Y,17721
5378,2007/11/0510:44:43.537,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.537,Y,17722
5379,2007/11/0510:44:43.537,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.537,Y,17723
5380,2007/11/0510:44:43.538,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.537,Y,17724
5381,2007/11/0510:44:43.538,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.538,Y,17725
5382,2007/11/0510:44:43.538,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.538,Y,17726
5383,2007/11/0510:44:43.538,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.538,Y,17727
5384,2007/11/0510:44:43.538,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.538,Y,17728
5385,2007/11/0510:44:43.538,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.538,Y,17729
5386,2007/11/0510:44:43.538,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.538,Y,17730
5387,2007/11/0510:44:43.538,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.538,Y,17731
5388,2007/11/0510:44:43.538,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.538,Y,17732
5389,2007/11/0510:44:43.538,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.538,Y,17733
5390,2007/11/0510:44:43.539,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.538,Y,17734
5391,2007/11/0510:44:43.539,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.539,Y,17735
5392,2007/11/0510:44:43.539,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.539,Y,17736
5393,2007/11/0510:44:43.539,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.539,Y,17737
5394,2007/11/0510:44:43.539,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.539,Y,17738
5395,2007/11/0510:44:43.539,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.539,Y,17739
5396,2007/11/0510:44:43.539,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.539,Y,17740
5397,2007/11/0510:44:43.539,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.539,Y,17741
5398,2007/11/0510:44:43.539,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.539,Y,17742
5399,2007/11/0510:44:43.539,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.539,Y,17743
5400,2007/11/0510:44:43.540,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.539,Y,17744
5401,2007/11/0510:44:43.540,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.540,Y,17745
5402,2007/11/0510:44:43.540,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.540,Y,17746
5403,2007/11/0510:44:43.540,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.540,Y,17747
5404,2007/11/0510:44:43.540,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.540,Y,17748
5405,2007/11/0510:44:43.540,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.540,Y,17749
5406,2007/11/0510:44:43.540,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.540,Y,17750
5407,2007/11/0510:44:43.540,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.540,Y,17751
5408,2007/11/0510:44:43.540,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.540,Y,17752
5409,2007/11/0510:44:43.540,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.540,Y,17753
5410,2007/11/0510:44:43.541,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.540,Y,17754
5411,2007/11/0510:44:43.541,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.541,Y,17755
5412,2007/11/0510:44:43.541,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.541,Y,17756
5413,2007/11/0510:44:43.541,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.541,Y,17757
5414,2007/11/0510:44:43.541,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.541,Y,17758
5415,2007/11/0510:44:43.541,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.541,Y,17759
5416,2007/11/0510:44:43.541,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.541,Y,17760
5417,2007/11/0510:44:43.541,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.541,Y,17761
5418,2007/11/0510:44:43.541,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.541,Y,17762
5419,2007/11/0510:44:43.541,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.541,Y,17763
5420,2007/11/0510:44:43.542,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.541,Y,17764
5421,2007/11/0510:44:43.542,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.542,Y,17765
5422,2007/11/0510:44:43.542,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.542,Y,17766
5423,2007/11/0510:44:43.542,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.542,Y,17767
5424,2007/11/0510:44:43.542,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.542,Y,17768
5425,2007/11/0510:44:43.542,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.542,Y,17769
5426,2007/11/0510:44:43.542,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.542,Y,17770
5427,2007/11/0510:44:43.542,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.542,Y,17771
5428,2007/11/0510:44:43.542,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.542,Y,17772
5429,2007/11/0510:44:43.542,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.542,Y,17773
5430,2007/11/0510:44:43.543,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.542,Y,17774
5431,2007/11/0510:44:43.543,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.543,Y,17775
5432,2007/11/0510:44:43.543,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.543,Y,17776
5433,2007/11/0510:44:43.543,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.543,Y,17777
5434,2007/11/0510:44:43.543,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.543,Y,17778
5435,2007/11/0510:44:43.543,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.543,Y,17779
5436,2007/11/0510:44:43.543,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.543,Y,17780
5437,2007/11/0510:44:43.543,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.543,Y,17781
5438,2007/11/0510:44:43.543,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.543,Y,17782
5439,2007/11/0510:44:43.543,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.543,Y,17783
5440,2007/11/0510:44:43.544,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.543,Y,17784
5441,2007/11/0510:44:43.544,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.544,Y,17785
5442,2007/11/0510:44:43.544,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.544,Y,17786
5443,2007/11/0510:44:43.544,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.544,Y,17787
5444,2007/11/0510:44:43.544,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.544,Y,17788
5445,2007/11/0510:44:43.544,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.544,Y,17789
5446,2007/11/0510:44:43.544,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.544,Y,17790
5447,2007/11/0510:44:43.544,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.544,Y,17791
5448,2007/11/0510:44:43.544,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.544,Y,17792
5449,2007/11/0510:44:43.544,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.544,Y,17793
5450,2007/11/0510:44:43.545,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.544,Y,17794
5451,2007/11/0510:44:43.545,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.545,Y,17795
5452,2007/11/0510:44:43.545,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.545,Y,17796
5453,2007/11/0510:44:43.545,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.545,Y,17797
5454,2007/11/0510:44:43.545,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.545,Y,17798
5455,2007/11/0510:44:43.545,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.545,Y,17799
5456,2007/11/0510:44:43.545,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.545,Y,17800
5457,2007/11/0510:44:43.545,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.545,Y,17801
5458,2007/11/0510:44:43.545,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.545,Y,17802
5459,2007/11/0510:44:43.545,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.545,Y,17803
5460,2007/11/0510:44:43.546,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.545,Y,17804
5461,2007/11/0510:44:43.546,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.546,Y,17805
5462,2007/11/0510:44:43.546,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.546,Y,17806
5463,2007/11/0510:44:43.546,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.546,Y,17807
5464,2007/11/0510:44:43.546,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.546,Y,17808
5465,2007/11/0510:44:43.546,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.546,Y,17809
5466,2007/11/0510:44:43.546,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.546,Y,17810
5467,2007/11/0510:44:43.546,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.546,Y,17811
5468,2007/11/0510:44:43.546,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.546,Y,17812
5469,2007/11/0510:44:43.546,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.546,Y,17813
5470,2007/11/0510:44:43.547,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.546,Y,17814
5471,2007/11/0510:44:43.547,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.547,Y,17815
5472,2007/11/0510:44:43.547,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.547,Y,17816
5473,2007/11/0510:44:43.547,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.547,Y,17817
5474,2007/11/0510:44:43.547,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.547,Y,17818
5475,2007/11/0510:44:43.547,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.547,Y,17819
5476,2007/11/0510:44:43.547,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.547,Y,17820
5477,2007/11/0510:44:43.547,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.547,Y,17821
5478,2007/11/0510:44:43.547,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.547,Y,17822
5479,2007/11/0510:44:43.547,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.547,Y,17823
5480,2007/11/0510:44:43.548,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.547,Y,17824
5481,2007/11/0510:44:43.548,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.548,Y,17825
5482,2007/11/0510:44:43.548,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.548,Y,17826
5483,2007/11/0510:44:43.548,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.548,Y,17827
5484,2007/11/0510:44:43.548,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.548,Y,17828
5485,2007/11/0510:44:43.548,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.548,Y,17829
5486,2007/11/0510:44:43.548,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.548,Y,17830
5487,2007/11/0510:44:43.548,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.548,Y,17831
5488,2007/11/0510:44:43.548,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.548,Y,17832
5489,2007/11/0510:44:43.548,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.548,Y,17833
5490,2007/11/0510:44:43.549,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.548,Y,17834
5491,2007/11/0510:44:43.549,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.549,Y,17835
5492,2007/11/0510:44:43.549,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.549,Y,17836
5493,2007/11/0510:44:43.549,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.549,Y,17837
5494,2007/11/0510:44:43.549,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.549,Y,17838
5495,2007/11/0510:44:43.549,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.549,Y,17839
5496,2007/11/0510:44:43.549,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.549,Y,17840
5497,2007/11/0510:44:43.549,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.549,Y,17841
5498,2007/11/0510:44:43.549,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.549,Y,17842
5499,2007/11/0510:44:43.549,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.549,Y,17843
5500,2007/11/0510:44:43.550,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.549,Y,17844
5501,2007/11/0510:44:43.550,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.550,Y,17845
5502,2007/11/0510:44:43.550,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.550,Y,17846
5503,2007/11/0510:44:43.550,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.550,Y,17847
5504,2007/11/0510:44:43.550,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.550,Y,17848
5505,2007/11/0510:44:43.550,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.550,Y,17849
5506,2007/11/0510:44:43.550,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.550,Y,17850
5507,2007/11/0510:44:43.550,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.550,Y,17851
5508,2007/11/0510:44:43.550,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.550,Y,17852
5509,2007/11/0510:44:43.550,12.6,undeuxtroisquatrecinq,0304/12/0500:00:00.550,Y,17853
